Date,Address,Latitude,Longitude,Coordinates,Number of Mosquitoes
9/10/07,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",25
28/5/09,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",9
28/5/09,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",5
28/5/09,"1100 North Artesian Avenue, Chicago, IL 60622, USA",41.903002,-87.688267,"-87.688267,41.903002",1
28/5/09,"1500 West Webster Avenue, Chicago, IL 60614, USA",41.9216,-87.666455,"-87.666455,41.9216",1
28/5/09,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",1
28/5/09,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",5
28/5/09,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",2
28/5/09,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",2
28/5/09,"3000 West 18th Street, Chicago, IL 60608, USA",41.857402,-87.694991,"-87.694991,41.857402",1
28/5/09,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",1
28/5/09,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",5
28/5/09,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",5
28/5/09,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",1
28/5/09,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",3
28/5/09,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",3
28/5/09,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",2
28/5/09,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",22
28/5/09,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",2
28/5/09,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",1
28/5/09,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",28
28/5/09,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",2
28/5/09,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",2
28/5/09,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",1
28/5/09,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",1
28/5/09,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",12
28/5/09,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",1
28/5/09,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",6
28/5/09,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",1
28/5/09,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",1
28/5/09,"7500 North Oakley Avenue, Chicago, IL 60645, USA",42.01743,-87.687769,"-87.687769,42.01743",4
28/5/09,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",3
28/5/09,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",2
28/5/09,"9100 West Higgins Road, Rosemont, IL 60018, USA",41.992478,-87.862995,"-87.862995,41.992478",1
28/5/09,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",34
28/5/09,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",3
28/5/09,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",1
28/5/09,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",4
28/5/09,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",2
28/5/09,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",1
28/5/09,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",2
28/5/09,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",6
2/6/09,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",10
2/6/09,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",3
2/6/09,"1100 North Artesian Avenue, Chicago, IL 60622, USA",41.903002,-87.688267,"-87.688267,41.903002",10
2/6/09,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",3
2/6/09,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",1
2/6/09,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",7
2/6/09,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",1
2/6/09,"1500 North Long Avenue, Chicago, IL 60651, USA",41.907645,-87.760886,"-87.760886,41.907645",1
2/6/09,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",13
2/6/09,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",7
2/6/09,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",8
2/6/09,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",2
2/6/09,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",5
2/6/09,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",1
2/6/09,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",3
2/6/09,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",2
2/6/09,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",20
2/6/09,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",6
2/6/09,"3500 West 116th Street, Chicago, IL 60655, USA",41.682587,-87.707973,"-87.707973,41.682587",5
2/6/09,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",8
2/6/09,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",7
2/6/09,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",2
2/6/09,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",22
2/6/09,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",20
2/6/09,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",1
2/6/09,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",29
2/6/09,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",81
2/6/09,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",126
2/6/09,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",4
2/6/09,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",39
2/6/09,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",6
2/6/09,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",3
2/6/09,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",10
2/6/09,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",15
2/6/09,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",9
2/6/09,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",1
2/6/09,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",14
2/6/09,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",23
2/6/09,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",27
2/6/09,"7200 North Oketo Avenue, Chicago, IL 60631, USA",42.011601,-87.811506,"-87.811506,42.011601",8
2/6/09,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",1
2/6/09,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",28
2/6/09,"9100 West Higgins Road, Rosemont, IL 60018, USA",41.992478,-87.862995,"-87.862995,41.992478",10
2/6/09,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",8
2/6/09,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",3
2/6/09,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",21
2/6/09,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",6
2/6/09,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",23
3/6/09,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",14
3/6/09,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",334
5/6/09,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",11
5/6/09,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",4
5/6/09,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",21
5/6/09,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",4
5/6/09,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",1
5/6/09,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",2
5/6/09,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",3
5/6/09,"1500 North Long Avenue, Chicago, IL 60651, USA",41.907645,-87.760886,"-87.760886,41.907645",3
5/6/09,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",1
5/6/09,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",9
5/6/09,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",3
5/6/09,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",1
5/6/09,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",1
5/6/09,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",7
5/6/09,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",41.94016,-87.794896,"-87.794896,41.94016",1
5/6/09,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",1
5/6/09,"3500 West 116th Street, Chicago, IL 60655, USA",41.682587,-87.707973,"-87.707973,41.682587",6
5/6/09,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",1
5/6/09,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",8
5/6/09,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",3
5/6/09,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",41.948167,-87.730698,"-87.730698,41.948167",3
5/6/09,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",2
5/6/09,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",4
5/6/09,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",5
5/6/09,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",58
5/6/09,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",2
5/6/09,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",1
5/6/09,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",14
5/6/09,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",6
5/6/09,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",2
5/6/09,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",3
5/6/09,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",2
5/6/09,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",3
5/6/09,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",17
5/6/09,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",9
5/6/09,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",10
5/6/09,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",2
5/6/09,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",12
5/6/09,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",5
5/6/09,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",2
5/6/09,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",2
5/6/09,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",1
5/6/09,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",1
12/6/09,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",19
12/6/09,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",9
12/6/09,"1100 North Artesian Avenue, Chicago, IL 60622, USA",41.903002,-87.688267,"-87.688267,41.903002",23
12/6/09,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",93
12/6/09,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",1
12/6/09,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",17
12/6/09,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",2
12/6/09,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",5
12/6/09,"1500 North Long Avenue, Chicago, IL 60651, USA",41.907645,-87.760886,"-87.760886,41.907645",11
12/6/09,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",39
12/6/09,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",39
12/6/09,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",3
12/6/09,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",8
12/6/09,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",18
12/6/09,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",10
12/6/09,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",36
12/6/09,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",41.94016,-87.794896,"-87.794896,41.94016",13
12/6/09,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",5
12/6/09,"3500 West 116th Street, Chicago, IL 60655, USA",41.682587,-87.707973,"-87.707973,41.682587",4
12/6/09,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",4
12/6/09,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",91
12/6/09,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",32
12/6/09,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",16
12/6/09,"4000 South Dearborn Street, Chicago, IL 60609, USA",41.821582,-87.627796,"-87.627796,41.821582",1
12/6/09,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",8
12/6/09,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",124
12/6/09,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",41
12/6/09,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",101
12/6/09,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",2
12/6/09,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",40
12/6/09,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",1
12/6/09,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",37
12/6/09,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",4
12/6/09,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",123
12/6/09,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",21
12/6/09,"7200 North Oketo Avenue, Chicago, IL 60631, USA",42.011601,-87.811506,"-87.811506,42.011601",68
12/6/09,"7500 North Oakley Avenue, Chicago, IL 60645, USA",42.01743,-87.687769,"-87.687769,42.01743",10
12/6/09,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",41.754676,-87.612922,"-87.612922,41.754676",2
12/6/09,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",2
12/6/09,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",60
12/6/09,"9100 West Higgins Road, Rosemont, IL 60018, USA",41.992478,-87.862995,"-87.862995,41.992478",12
12/6/09,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",4
12/6/09,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",19
12/6/09,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",26
15/6/09,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",87
15/6/09,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",21
15/6/09,"7500 North Oakley Avenue, Chicago, IL 60645, USA",42.01743,-87.687769,"-87.687769,42.01743",1
15/6/09,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",5
15/6/09,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",188
15/6/09,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",5
15/6/09,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",2
15/6/09,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",30
15/6/09,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",4
